split,seed,episode_id,intent,morphology,arm_length,shoulder_width,handedness,camera_scale,style_speed,curvature,hesitation,occlusion,noise,object_class,contact_time
seen_morphology_clean,6,35,handoff,seen,0.99386,0.40516,1,1.00411,1.06973,0.19414,0.02807,0.01614,0.00606,part_handoff,0.39669
seen_morphology_clean,6,36,push,seen,1.08065,0.43918,1,1.01092,1.04102,0.17863,0.05505,0.00054,0.00440,cart,0.42715
seen_morphology_clean,6,37,pull,seen,0.91398,0.37251,1,0.96284,1.04114,0.20694,0.04103,0.03487,0.00440,tethered_box,0.42884
seen_morphology_clean,6,38,rotate,seen,0.98632,0.42141,1,0.99031,1.14372,0.12871,0.04683,0.02239,0.00873,jar_lid,0.38025
seen_morphology_clean,6,39,lift,seen,1.02116,0.37358,-1,1.02683,1.01532,0.18244,0.05844,0.00721,0.00781,mug,0.42941
seen_morphology_clean,6,40,place,seen,0.96713,0.35912,1,0.93282,0.80466,0.19470,0.00689,0.01247,0.00764,cup_to_bowl,0.55948
seen_morphology_clean,6,41,handoff,seen,0.97794,0.40213,1,0.98304,1.09640,0.13169,0.02246,0.02049,0.01093,cup_handoff,0.40768
style_shift_same_intent,6,0,push,seen,0.94792,0.40611,-1,1.00830,1.55570,0.39415,0.21908,0.05005,0.02494,sliding_box,0.28946
style_shift_same_intent,6,1,pull,seen,0.92696,0.42548,-1,1.01349,1.47212,0.40261,0.08813,0.06295,0.01126,drawer_handle,0.29814
style_shift_same_intent,6,2,rotate,seen,0.97147,0.41441,1,0.98676,1.67159,0.32497,0.19050,0.05305,0.01642,knob,0.29272
style_shift_same_intent,6,3,lift,seen,1.01989,0.39814,-1,1.03602,1.42991,0.49634,0.21061,0.11668,0.02070,block,0.29070
style_shift_same_intent,6,4,place,seen,1.02915,0.37320,1,0.99833,1.57489,0.45773,0.18162,0.07803,0.02555,block_to_bin,0.29654
style_shift_same_intent,6,5,handoff,seen,1.02405,0.34796,-1,0.99289,1.39288,0.44144,0.21124,0.05429,0.01827,cup_handoff,0.38049
style_shift_same_intent,6,6,push,seen,1.01419,0.41794,1,0.91905,1.73134,0.41061,0.13020,0.08035,0.01627,box,0.32648
style_shift_same_intent,6,7,pull,seen,1.00414,0.40203,-1,0.98997,0.59194,0.32665,0.20507,0.06192,0.01110,sliding_tray,0.69911
style_shift_same_intent,6,8,rotate,seen,0.96772,0.39210,-1,1.01042,0.49133,0.33791,0.14543,0.09849,0.01377,valve,0.70514
style_shift_same_intent,6,9,lift,seen,1.07954,0.39175,1,1.02640,1.45827,0.32524,0.13159,0.11790,0.01040,mug,0.29945
style_shift_same_intent,6,10,place,seen,0.97949,0.37645,-1,1.00404,1.59139,0.51110,0.18180,0.08452,0.02222,block_to_bin,0.30754
style_shift_same_intent,6,11,handoff,seen,0.86905,0.42897,1,1.11858,0.56195,0.48199,0.10868,0.09867,0.02329,part_handoff,0.67205
style_shift_same_intent,6,12,push,seen,0.93516,0.38155,1,0.95669,1.59711,0.32209,0.08815,0.11016,0.01762,sliding_box,0.32044
style_shift_same_intent,6,13,pull,seen,0.95951,0.43284,-1,0.99401,0.60169,0.55323,0.15224,0.07173,0.02053,tethered_box,0.66518
style_shift_same_intent,6,14,rotate,seen,1.01801,0.43846,-1,1.05148,0.55348,0.38580,0.19845,0.03865,0.01443,knob,0.67521
style_shift_same_intent,6,15,lift,seen,0.93665,0.37069,1,1.02723,0.53328,0.41825,0.20928,0.10485,0.02079,block,0.69918
style_shift_same_intent,6,16,place,seen,1.05932,0.41035,1,1.04107,0.57267,0.45536,0.21887,0.06836,0.02548,cup_to_bowl,0.68106
style_shift_same_intent,6,17,handoff,seen,0.97948,0.42071,-1,0.96969,1.54086,0.41389,0.18956,0.05239,0.01767,cup_handoff,0.29814
style_shift_same_intent,6,18,push,seen,1.02379,0.38408,-1,0.97834,1.53525,0.32138,0.14405,0.06352,0.01413,box,0.31702
style_shift_same_intent,6,19,pull,seen,0.94084,0.42006,-1,0.98200,1.68844,0.49231,0.21989,0.07170,0.01107,drawer_handle,0.30122
style_shift_same_intent,6,20,rotate,seen,1.01037,0.43866,-1,1.02705,0.65020,0.51909,0.21824,0.10595,0.01498,valve,0.69503
style_shift_same_intent,6,21,lift,seen,0.99842,0.43660,-1,0.99455,0.63341,0.46930,0.21056,0.09979,0.02182,tool,0.70699
style_shift_same_intent,6,22,place,seen,0.98859,0.42193,1,0.98120,0.64448,0.35579,0.12177,0.11795,0.02332,peg_to_slot,0.69356
style_shift_same_intent,6,23,handoff,seen,0.93779,0.40010,1,1.06859,1.41675,0.40104,0.12693,0.07500,0.01111,part_handoff,0.29385
style_shift_same_intent,6,24,push,seen,1.01705,0.40007,1,1.03167,1.56202,0.45427,0.21493,0.03902,0.01325,sliding_box,0.29503
style_shift_same_intent,6,25,pull,seen,0.96231,0.38699,-1,0.97846,1.59786,0.50713,0.16242,0.08563,0.01421,tethered_box,0.27706
style_shift_same_intent,6,26,rotate,seen,1.08596,0.37378,1,1.00814,0.56771,0.61505,0.10090,0.05661,0.01566,jar_lid,0.69484
style_shift_same_intent,6,27,lift,seen,1.03663,0.39390,1,0.97502,0.52452,0.47589,0.15645,0.06651,0.02371,tool,0.70756
style_shift_same_intent,6,28,place,seen,0.90564,0.37299,1,0.99375,1.45250,0.32840,0.19502,0.05688,0.02053,block_to_bin,0.26471
style_shift_same_intent,6,29,handoff,seen,0.96053,0.41524,-1,0.97240,0.59207,0.33789,0.18350,0.09158,0.02361,cup_handoff,0.68621
style_shift_same_intent,6,30,push,seen,0.99803,0.42963,1,1.02004,0.62395,0.46373,0.18235,0.10562,0.01804,sliding_box,0.68915
style_shift_same_intent,6,31,pull,seen,1.01418,0.41316,-1,0.97659,0.50716,0.17856,0.10043,0.04411,0.02468,sliding_tray,0.68122
style_shift_same_intent,6,32,rotate,seen,0.87112,0.41230,-1,0.98811,0.58587,0.45080,0.13412,0.08428,0.01508,jar_lid,0.70879
style_shift_same_intent,6,33,lift,seen,1.00632,0.39566,1,0.98533,0.53137,0.63097,0.19518,0.08647,0.02249,mug,0.69136
style_shift_same_intent,6,34,place,seen,0.94348,0.38001,-1,0.99734,1.69775,0.41791,0.10993,0.09954,0.02027,cup_to_bowl,0.30951
style_shift_same_intent,6,35,handoff,seen,0.96721,0.43358,1,1.00625,0.62436,0.40402,0.11623,0.03688,0.01507,tool_handoff,0.68577
style_shift_same_intent,6,36,push,seen,1.05585,0.43684,-1,1.03955,1.53657,0.19596,0.17922,0.11425,0.02066,sliding_box,0.28812
style_shift_same_intent,6,37,pull,seen,0.92136,0.38843,-1,1.01461,0.62163,0.55397,0.21703,0.06634,0.01118,sliding_tray,0.70786
style_shift_same_intent,6,38,rotate,seen,0.99158,0.39088,1,1.02444,0.58395,0.57465,0.15793,0.07283,0.01127,valve,0.70701
style_shift_same_intent,6,39,lift,seen,0.96924,0.39211,-1,1.03115,0.49595,0.31514,0.18220,0.04934,0.02179,block,0.67200
style_shift_same_intent,6,40,place,seen,1.02813,0.42707,-1,0.98592,1.71439,0.44088,0.20062,0.08448,0.01275,peg_to_slot,0.28671
style_shift_same_intent,6,41,handoff,seen,0.99961,0.38808,-1,0.98450,0.68335,0.45841,0.14956,0.07163,0.01448,cup_handoff,0.67242
morphology_shift,6,0,push,shift,0.74397,0.29894,-1,0.78168,1.06207,0.10448,0.05510,0.00649,0.00464,box,0.43455
morphology_shift,6,1,pull,shift,0.76200,0.52977,1,1.29750,0.97616,0.14390,0.01843,0.05924,0.00944,sliding_tray,0.43610
morphology_shift,6,2,rotate,shift,1.42361,0.26919,1,1.28813,0.95018,0.22649,0.03506,0.00394,0.00727,knob,0.48050
morphology_shift,6,3,lift,shift,0.78769,0.29793,-1,1.24481,1.03859,0.21883,0.04120,0.04290,0.00890,tool,0.43562
morphology_shift,6,4,place,shift,1.42072,0.56462,-1,1.23174,0.83345,0.17739,0.07569,0.00052,0.00819,cup_to_bowl,0.53217
morphology_shift,6,5,handoff,shift,1.33289,0.33163,-1,1.25746,1.03677,0.10597,0.00083,0.05754,0.00915,cup_handoff,0.43249
morphology_shift,6,6,push,shift,1.35480,0.54949,1,1.29578,1.00688,0.15839,0.04533,0.05343,0.01092,box,0.43686
morphology_shift,6,7,pull,shift,0.68103,0.53200,1,0.76972,0.95449,0.11146,0.03250,0.00206,0.00511,tethered_box,0.47988
morphology_shift,6,8,rotate,shift,1.41832,0.32938,-1,1.28264,0.98920,0.21178,0.01385,0.02002,0.01160,knob,0.45478
morphology_shift,6,9,lift,shift,0.77576,0.55509,1,1.26810,0.80849,0.18515,0.01492,0.01641,0.01060,mug,0.57532
morphology_shift,6,10,place,shift,1.37147,0.54522,1,1.26040,0.99400,0.21262,0.01557,0.03421,0.00775,peg_to_slot,0.43153
morphology_shift,6,11,handoff,shift,0.75037,0.25978,1,0.75077,1.06610,0.24676,0.07058,0.04489,0.00853,tool_handoff,0.42747
morphology_shift,6,12,push,shift,0.71891,0.33722,-1,0.75771,1.13033,0.10272,0.07736,0.03043,0.00482,sliding_box,0.39709
morphology_shift,6,13,pull,shift,0.73042,0.30232,-1,0.72586,0.97370,0.25981,0.01725,0.00569,0.00952,tethered_box,0.42858
morphology_shift,6,14,rotate,shift,0.77328,0.53874,-1,0.74864,0.91873,0.16872,0.01519,0.02055,0.01048,valve,0.47834
morphology_shift,6,15,lift,shift,0.79499,0.33089,1,1.27531,0.99641,0.21113,0.04649,0.03351,0.00412,tool,0.43055
morphology_shift,6,16,place,shift,1.34541,0.33462,-1,0.74274,0.93606,0.15511,0.02380,0.00621,0.01105,cup_to_bowl,0.48695
morphology_shift,6,17,handoff,shift,1.35544,0.28231,1,1.31657,1.01076,0.23394,0.03589,0.03533,0.00723,tool_handoff,0.43403
morphology_shift,6,18,push,shift,0.77240,0.32207,-1,0.74859,1.02939,0.17162,0.07797,0.01422,0.00657,cart,0.43133
morphology_shift,6,19,pull,shift,1.32672,0.30533,1,1.24634,1.08929,0.21186,0.06585,0.02433,0.00848,sliding_tray,0.39550
morphology_shift,6,20,rotate,shift,1.40029,0.29745,1,1.28849,0.88672,0.22331,0.00465,0.03517,0.01127,knob,0.47644
morphology_shift,6,21,lift,shift,1.37872,0.29089,1,1.28180,0.91465,0.18437,0.07731,0.05831,0.01069,block,0.45277
morphology_shift,6,22,place,shift,0.76868,0.33384,-1,1.27921,1.06197,0.27009,0.01975,0.01783,0.00548,peg_to_slot,0.43403
morphology_shift,6,23,handoff,shift,0.68214,0.29579,1,0.75836,0.93479,0.15451,0.01979,0.05699,0.00747,cup_handoff,0.46852
morphology_shift,6,24,push,shift,0.72129,0.54879,1,0.74600,0.91342,0.25230,0.02003,0.05215,0.01154,cart,0.48246
morphology_shift,6,25,pull,shift,1.35571,0.50558,-1,0.74530,1.06245,0.09950,0.00929,0.05875,0.01115,drawer_handle,0.43177
morphology_shift,6,26,rotate,shift,0.68376,0.28681,1,1.23830,0.95167,0.21717,0.04177,0.00781,0.00586,valve,0.47725
morphology_shift,6,27,lift,shift,0.79605,0.30539,1,1.30723,0.96721,0.20743,0.03774,0.00411,0.00821,block,0.48657
morphology_shift,6,28,place,shift,0.67253,0.54710,-1,1.30263,0.84743,0.21330,0.01871,0.05304,0.01143,peg_to_slot,0.52092
morphology_shift,6,29,handoff,shift,0.70880,0.54057,-1,1.30210,1.10531,0.16245,0.03876,0.00988,0.00924,part_handoff,0.39472
morphology_shift,6,30,push,shift,1.33750,0.54086,1,0.74889,1.01654,0.19856,0.02360,0.02777,0.00722,sliding_box,0.42811
morphology_shift,6,31,pull,shift,0.71405,0.30126,-1,1.34050,0.87905,0.16098,0.01723,0.03845,0.00719,tethered_box,0.52133
morphology_shift,6,32,rotate,shift,0.76916,0.51053,-1,1.29675,0.99472,0.17536,0.02282,0.00632,0.00853,jar_lid,0.44546
morphology_shift,6,33,lift,shift,0.78808,0.51923,1,0.73405,1.14145,0.19144,0.06618,0.02888,0.00862,block,0.38511
morphology_shift,6,34,place,shift,0.72099,0.33698,-1,0.73250,1.17772,0.18469,0.04233,0.03244,0.00880,block_to_bin,0.39569
morphology_shift,6,35,handoff,shift,1.37680,0.49620,1,1.30034,1.02432,0.13246,0.00317,0.03705,0.00969,cup_handoff,0.45427
morphology_shift,6,36,push,shift,0.78867,0.33980,1,0.68977,1.03063,0.18092,0.02101,0.03689,0.00415,cart,0.42868
morphology_shift,6,37,pull,shift,1.32217,0.50501,1,0.73316,1.00345,0.20404,0.01193,0.02975,0.00998,sliding_tray,0.42025
morphology_shift,6,38,rotate,shift,0.75348,0.53143,1,0.73409,1.02181,0.19321,0.05510,0.01579,0.00500,valve,0.43774
morphology_shift,6,39,lift,shift,0.72948,0.32525,-1,1.22862,1.12376,0.20519,0.03603,0.02367,0.00903,tool,0.39664
morphology_shift,6,40,place,shift,0.82236,0.54999,1,1.30538,0.94806,0.13108,0.04071,0.01205,0.00647,cup_to_bowl,0.48206
morphology_shift,6,41,handoff,shift,0.72424,0.29879,1,0.76001,0.92746,0.19896,0.03601,0.00427,0.00963,cup_handoff,0.47759
object_affordance_ambiguity,6,0,push,seen,0.98707,0.39479,-1,1.02085,0.97576,0.13794,0.07970,0.05993,0.01073,sliding_box,0.48134
object_affordance_ambiguity,6,1,pull,seen,1.06160,0.42334,-1,0.99233,0.96448,0.09967,0.05873,0.04088,0.00576,sliding_box,0.48380
object_affordance_ambiguity,6,2,rotate,seen,0.96121,0.43056,-1,0.92630,1.04207,0.05804,0.03326,0.04220,0.00753,round_handle,0.43808
object_affordance_ambiguity,6,3,lift,seen,0.94814,0.36610,-1,1.00774,0.96673,0.16030,0.01263,0.04520,0.00839,round_handle,0.43722
object_affordance_ambiguity,6,4,place,seen,1.01396,0.39433,-1,1.01334,0.95193,0.11312,0.01638,0.04478,0.00640,small_cup,0.48388
object_affordance_ambiguity,6,5,handoff,seen,1.01000,0.37329,1,0.97829,0.90754,0.16253,0.06185,0.01817,0.00895,small_cup,0.48099
object_affordance_ambiguity,6,6,push,seen,0.92895,0.41460,-1,0.93550,0.91894,0.16366,0.03231,0.05103,0.00470,sliding_box,0.47534
object_affordance_ambiguity,6,7,pull,seen,1.02963,0.39849,1,1.02357,1.00967,0.19221,0.07236,0.03991,0.01110,sliding_box,0.44170
object_affordance_ambiguity,6,8,rotate,seen,0.93104,0.39794,-1,1.06567,0.91033,0.04887,0.04131,0.01657,0.00816,round_handle,0.47399
object_affordance_ambiguity,6,9,lift,seen,0.98883,0.41831,-1,1.02247,0.90388,0.12215,0.04555,0.00960,0.00583,round_handle,0.47611
object_affordance_ambiguity,6,10,place,seen,1.00296,0.43460,1,1.06899,0.97653,0.08222,0.03927,0.04780,0.00492,small_cup,0.43835
object_affordance_ambiguity,6,11,handoff,seen,1.04934,0.41234,1,0.97844,0.90053,0.18399,0.06371,0.01280,0.00575,small_cup,0.48652
object_affordance_ambiguity,6,12,push,seen,0.94983,0.43857,-1,1.00788,0.94555,0.11187,0.03047,0.03119,0.00967,sliding_box,0.47411
object_affordance_ambiguity,6,13,pull,seen,0.96006,0.40323,1,1.07655,0.99673,0.13593,0.03300,0.02385,0.00407,sliding_box,0.43353
object_affordance_ambiguity,6,14,rotate,seen,0.96931,0.36388,-1,0.94638,0.96402,0.21754,0.02564,0.01999,0.00824,round_handle,0.48815
object_affordance_ambiguity,6,15,lift,seen,1.03673,0.40650,-1,1.02900,0.90264,0.18710,0.04494,0.03808,0.01150,round_handle,0.47521
object_affordance_ambiguity,6,16,place,seen,0.96957,0.37656,-1,1.03020,1.09715,0.11075,0.00918,0.02303,0.01098,small_cup,0.37235
object_affordance_ambiguity,6,17,handoff,seen,1.02891,0.39879,-1,0.97361,0.96885,0.20729,0.00044,0.01802,0.00669,small_cup,0.43452
object_affordance_ambiguity,6,18,push,seen,1.01100,0.38392,-1,1.05530,0.92076,0.26874,0.07662,0.04823,0.00953,sliding_box,0.47451
object_affordance_ambiguity,6,19,pull,seen,1.04232,0.39949,-1,1.03168,0.85715,0.11297,0.07588,0.02256,0.00805,sliding_box,0.52490
object_affordance_ambiguity,6,20,rotate,seen,1.08144,0.42385,1,1.02942,0.94392,0.23636,0.07104,0.05343,0.00518,round_handle,0.47972
object_affordance_ambiguity,6,21,lift,seen,1.01263,0.40432,-1,1.03475,0.91315,0.15083,0.00724,0.05393,0.00612,round_handle,0.48577
object_affordance_ambiguity,6,22,place,seen,0.97050,0.40373,1,0.98596,1.04980,0.14848,0.03890,0.04481,0.01147,small_cup,0.45223
object_affordance_ambiguity,6,23,handoff,seen,1.00350,0.38529,1,0.99509,0.88230,0.21424,0.07029,0.04542,0.00960,small_cup,0.52686
object_affordance_ambiguity,6,24,push,seen,0.99566,0.42771,-1,0.94336,1.03353,0.19102,0.01600,0.01741,0.00440,sliding_box,0.43587
object_affordance_ambiguity,6,25,pull,seen,0.93665,0.39766,1,0.98364,1.11466,0.15601,0.00603,0.00120,0.00427,sliding_box,0.39259
object_affordance_ambiguity,6,26,rotate,seen,1.00932,0.40311,-1,1.01700,1.02321,0.11230,0.06385,0.05840,0.00497,round_handle,0.43642
object_affordance_ambiguity,6,27,lift,seen,1.04079,0.44450,-1,0.96999,0.92262,0.16287,0.00717,0.04536,0.01001,round_handle,0.48378
object_affordance_ambiguity,6,28,place,seen,0.90887,0.41597,-1,0.98095,1.03713,0.25926,0.05881,0.02296,0.00514,small_cup,0.44043
object_affordance_ambiguity,6,29,handoff,seen,1.05256,0.38485,1,0.94801,1.05441,0.15070,0.02681,0.02694,0.00566,small_cup,0.43274
object_affordance_ambiguity,6,30,push,seen,1.00859,0.44251,-1,1.02415,0.86027,0.23381,0.06279,0.01058,0.00991,sliding_box,0.53710
object_affordance_ambiguity,6,31,pull,seen,1.03983,0.38627,-1,1.00331,0.91212,0.22726,0.07083,0.00883,0.00824,sliding_box,0.48624
object_affordance_ambiguity,6,32,rotate,seen,0.99127,0.38016,-1,0.99230,0.96125,0.14785,0.02712,0.04009,0.00894,round_handle,0.45899
object_affordance_ambiguity,6,33,lift,seen,0.95505,0.40671,-1,0.96607,1.15122,0.18813,0.07010,0.02679,0.01148,round_handle,0.39193
object_affordance_ambiguity,6,34,place,seen,1.00925,0.43042,-1,0.94538,0.95468,0.18660,0.02634,0.03086,0.00836,small_cup,0.48051
object_affordance_ambiguity,6,35,handoff,seen,1.07028,0.40575,-1,0.98857,1.08202,0.17967,0.02380,0.00593,0.00561,small_cup,0.38741
object_affordance_ambiguity,6,36,push,seen,1.10039,0.38269,-1,0.96652,0.96310,0.14280,0.07503,0.02541,0.00755,sliding_box,0.47991
object_affordance_ambiguity,6,37,pull,seen,1.06193,0.38300,1,0.93887,1.09435,0.12148,0.02125,0.05238,0.01021,sliding_box,0.38938
object_affordance_ambiguity,6,38,rotate,seen,0.94312,0.41044,1,0.97584,1.06041,0.11130,0.00259,0.00902,0.00702,round_handle,0.42757
object_affordance_ambiguity,6,39,lift,seen,0.99470,0.41975,-1,1.00136,1.09766,0.20118,0.06831,0.05713,0.00714,round_handle,0.39405
object_affordance_ambiguity,6,40,place,seen,0.99074,0.39959,-1,0.96868,1.01631,0.24803,0.04116,0.05258,0.01102,small_cup,0.42034
object_affordance_ambiguity,6,41,handoff,seen,0.96823,0.40543,1,1.01440,0.96548,0.22333,0.06490,0.03197,0.00693,small_cup,0.48071
combined_hard_shift,6,0,push,shift,1.42997,0.60771,1,1.32943,1.62032,0.26888,0.16024,0.16008,0.03473,sliding_box,0.31822
combined_hard_shift,6,1,pull,shift,0.72544,0.57022,1,0.66999,0.63466,0.59682,0.19048,0.31527,0.03954,sliding_box,0.70935
combined_hard_shift,6,2,rotate,shift,0.72471,0.59138,-1,1.34676,1.70554,0.52991,0.20985,0.24683,0.02446,round_handle,0.30798
combined_hard_shift,6,3,lift,shift,0.74915,0.31594,-1,1.28903,0.44456,0.38184,0.19044,0.31786,0.03094,round_handle,0.67240
combined_hard_shift,6,4,place,shift,0.73837,0.58760,1,1.30154,0.53605,0.53476,0.20165,0.27093,0.02436,small_cup,0.70049
combined_hard_shift,6,5,handoff,shift,0.76547,0.55536,1,0.72858,1.67731,0.31594,0.12873,0.28308,0.02679,small_cup,0.29367
combined_hard_shift,6,6,push,shift,1.27465,0.29893,1,1.32961,1.59213,0.36988,0.18845,0.20038,0.03576,sliding_box,0.31784
combined_hard_shift,6,7,pull,shift,0.71320,0.57380,1,0.78162,0.46524,0.47479,0.14300,0.29329,0.03827,sliding_box,0.63280
combined_hard_shift,6,8,rotate,shift,1.44882,0.50488,-1,1.32647,0.56913,0.64584,0.11638,0.15248,0.02522,round_handle,0.68339
combined_hard_shift,6,9,lift,shift,1.38608,0.29973,1,1.29107,0.42259,0.49642,0.14897,0.12373,0.02527,round_handle,0.69200
combined_hard_shift,6,10,place,shift,1.43262,0.25742,-1,1.34236,1.76625,0.56406,0.14982,0.17083,0.02055,small_cup,0.30515
combined_hard_shift,6,11,handoff,shift,1.39044,0.25671,-1,0.68513,0.43090,0.34495,0.13409,0.26387,0.02417,small_cup,0.69620
combined_hard_shift,6,12,push,shift,1.37115,0.60162,1,0.75056,0.53716,0.44004,0.12120,0.30214,0.02939,sliding_box,0.65814
combined_hard_shift,6,13,pull,shift,1.32500,0.59089,1,1.38447,0.57802,0.41782,0.11250,0.30276,0.03855,sliding_box,0.68849
combined_hard_shift,6,14,rotate,shift,0.68439,0.22444,-1,0.66087,0.58085,0.54187,0.18462,0.27836,0.03447,round_handle,0.64330
combined_hard_shift,6,15,lift,shift,0.67639,0.59368,1,1.30090,1.78673,0.63083,0.20620,0.16912,0.03118,round_handle,0.31346
combined_hard_shift,6,16,place,shift,0.67321,0.29240,1,0.72791,0.50741,0.52948,0.16856,0.29332,0.03494,small_cup,0.68551
combined_hard_shift,6,17,handoff,shift,0.65581,0.55480,-1,1.36346,0.48207,0.27009,0.22574,0.12379,0.02646,small_cup,0.69341
combined_hard_shift,6,18,push,shift,1.36290,0.30203,-1,1.33733,0.47312,0.51896,0.10380,0.20040,0.02316,sliding_box,0.71666
combined_hard_shift,6,19,pull,shift,0.64221,0.57210,-1,1.36839,1.73955,0.37204,0.15733,0.15738,0.02424,sliding_box,0.28439
combined_hard_shift,6,20,rotate,shift,1.26586,0.29600,-1,0.70459,1.80028,0.68577,0.12057,0.19703,0.03612,round_handle,0.30258
combined_hard_shift,6,21,lift,shift,1.41803,0.25727,1,1.39120,0.53342,0.37587,0.22316,0.25410,0.03945,round_handle,0.69652
combined_hard_shift,6,22,place,shift,1.31066,0.54719,1,0.72467,0.49618,0.30103,0.21028,0.17923,0.03518,small_cup,0.73470
combined_hard_shift,6,23,handoff,shift,1.30919,0.53395,-1,0.68748,0.43605,0.45072,0.24571,0.14568,0.01968,small_cup,0.67688
combined_hard_shift,6,24,push,shift,1.34883,0.57596,-1,0.67781,0.46006,0.33998,0.12523,0.23994,0.03014,sliding_box,0.73527
combined_hard_shift,6,25,pull,shift,0.68991,0.60201,-1,1.36412,1.77391,0.51459,0.10365,0.16734,0.03559,sliding_box,0.30839
combined_hard_shift,6,26,rotate,shift,1.39330,0.25446,1,0.69445,0.59460,0.47186,0.23710,0.29972,0.03362,round_handle,0.65710
combined_hard_shift,6,27,lift,shift,0.66991,0.25538,-1,1.32250,0.59196,0.50926,0.23299,0.27544,0.02782,round_handle,0.67833
combined_hard_shift,6,28,place,shift,0.74765,0.52819,1,0.71051,0.54057,0.59308,0.10465,0.21876,0.02053,small_cup,0.69441
combined_hard_shift,6,29,handoff,shift,0.75198,0.27026,1,1.33951,1.80850,0.36186,0.12463,0.15141,0.02277,small_cup,0.30414
combined_hard_shift,6,30,push,shift,0.64837,0.57668,1,0.66063,1.67559,0.52298,0.16776,0.21418,0.03987,sliding_box,0.30897
combined_hard_shift,6,31,pull,shift,0.67702,0.29450,-1,1.36316,1.66958,0.74753,0.11186,0.13913,0.03773,sliding_box,0.30547
combined_hard_shift,6,32,rotate,shift,1.36875,0.28949,-1,0.70289,0.57199,0.64792,0.24001,0.16456,0.03364,round_handle,0.69378
combined_hard_shift,6,33,lift,shift,0.63586,0.54724,-1,1.35910,0.50326,0.50822,0.24666,0.16952,0.03418,round_handle,0.71006
combined_hard_shift,6,34,place,shift,1.35605,0.31313,1,0.67400,1.71009,0.58627,0.21832,0.20024,0.02441,small_cup,0.27225
combined_hard_shift,6,35,handoff,shift,1.45617,0.25998,1,1.32646,0.65451,0.51124,0.13377,0.20450,0.02621,small_cup,0.64895
combined_hard_shift,6,36,push,shift,1.45622,0.27841,1,0.68034,1.71409,0.52494,0.11946,0.18629,0.02038,sliding_box,0.29462
combined_hard_shift,6,37,pull,shift,0.67852,0.26311,1,0.70429,0.55046,0.33980,0.26460,0.24668,0.03311,sliding_box,0.67684
combined_hard_shift,6,38,rotate,shift,0.68857,0.56237,1,1.40340,1.73066,0.34970,0.18493,0.14418,0.02513,round_handle,0.28871
combined_hard_shift,6,39,lift,shift,0.69347,0.28326,-1,1.31847,1.53636,0.47092,0.13400,0.23434,0.03945,round_handle,0.32603
